Gene_Name,baseMean,log2FoldChange,lfcSE,pvalue,padj
Tsr2,5143.424067008102,0.10905011516337453,0.05686205881779917,0.0012008643151704274,0.2029573981724359
Chml,835.670090134723,-0.12895139886147108,0.19420695900620236,0.0012602683184400696,0.20546651444678976
Pcp4,2223.2427973544313,-0.13076445410331064,0.20446570558907948,0.0012379093930851973,0.20546651444678976
Rerg,2150.6604774445477,0.12998687473516257,0.20064617941104557,0.0012491356543518908,0.20546651444678976
Zap70,231.67848381611262,0.13038814436280094,0.21381678351722802,0.0012615861897374754,0.20546651444678976
Rai2,460.66350514743743,-0.12176955396757971,0.14422198229736574,0.001286552052760843,0.2076448650919865
Fance,607.6518092978123,0.1277007306138851,0.20265066717232105,0.0013118073877784945,0.20797371108010382
Myom3,103.09537396645176,0.12807182717491836,0.2073620328888491,0.0013095942240897909,0.20797371108010382
Vipr2,55.18804051344579,-0.09002674280553548,0.3048390005421869,0.0013337991231245254,0.20960536219978834
R3hdm2,10853.245335560687,-0.1103473309073827,0.06396934727794712,0.0013464852891218095,0.20975899090971495
Clec16a,10397.542356528245,-0.11399845784412076,0.09883744428600094,0.0014269637926031505,0.2186175544580747
Pcdhga9,948.8227009733549,-0.1194697584216209,0.15912804534657524,0.0014433145552524456,0.2186175544580747
Rhoq,3492.141684838162,-0.11384454693100197,0.09826549518586251,0.001433779001754435,0.2186175544580747
Shd,545.6423378264426,0.1171492029154183,0.1394760770610301,0.0014521623768077529,0.2186175544580747
Abi3bp,54.0910068234766,-0.07288027966747639,0.28766853454288177,0.0015194772919367916,0.21988493581199656
Arntl,1879.5417890240471,-0.11731086466825941,0.1775100886838006,0.0015833188233183118,0.21988493581199656
Chrnb3,24.40580894999818,-0.06799643032775622,0.28203640908037575,0.0015781112520822415,0.21988493581199656
Egln3,355.2430492566857,-0.11456478049553348,0.14215988449634606,0.0015810837630201983,0.21988493581199656
Eml2,10252.81294935869,0.11581134379418898,0.13509618352682168,0.0014926985598395467,0.21988493581199656
Fmo2,158.38613882288516,0.11883159844772066,0.237442637502975,0.0015076799064161798,0.21988493581199656
Kcng3,765.390040036414,0.12088737030133898,0.21168319976492175,0.001501079911681867,0.21988493581199656
