baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name
531.1571151119048,25.574237292193942,2.73308906554942,9.357264501386775,8.182774432495586e-21,2.3048420744010315e-16,Mlst8_129
63.53670956345449,22.94411127179541,2.607974400448117,8.797675033870357,1.3967983250253192e-18,1.4191100137080115e-14,Jpt2_129
71.38986788090132,22.81712113048274,2.596154511469079,8.788814775732002,1.5114602340057636e-18,1.4191100137080115e-14,Tmem204_129
58.78535540272967,22.141362834132206,2.6079453867603344,8.489964148228138,2.0670085585232426e-17,1.4555357516981044e-13,Flywch2_129
784.5532599356098,26.26423263169409,3.1867634855611247,8.241663603431645,1.6983250209583661e-16,9.56734417306686e-13,Rnps1_129
31.01066705484558,21.8415937280836,2.6827359636185695,8.141536858000324,3.9029168652668253e-16,1.832224322399511e-12,Sgcz_JF1
26.842772483142454,32.405099986398064,4.034615603487219,8.031768865016415,9.607724804889506e-16,3.866011208276039e-12,Tcfl5_JF1
375.7861719179794,25.622348882100233,3.212736230055128,7.97524198918147,1.5208254614853546e-15,5.354636346707248e-12,Ntn3_129
192.16644936330204,1.7542447328406907,0.23166779798771242,7.57224244404367,3.668360150182368e-14,1.1480744483354084e-10,Acta1_129
6340.1775655208985,1.18203952586736,0.15913900779462753,7.4277170773416445,1.1048796586587733e-13,3.1121145345441667e-10,Pnck_129
67.30282087902955,31.441348946507816,4.2474838190254856,7.402346962612211,1.3379835150193217e-13,3.1405818056291027e-10,Foxp2_JF1
143.05369651595745,-31.4880410524961,4.247330861554204,-7.413606822467757,1.2290995454786236e-13,3.1405818056291027e-10,Recql_JF1
17.309424851440337,30.867026844542448,4.230551460864269,7.2962182661256545,2.9596863701353734e-13,6.412729691354082e-10,Pi16_JF1
88.35520108364851,23.303888909199493,3.286763510819848,7.090223812113147,1.3389527989280093e-12,2.693877391957517e-9,Sox21_129
216.54148678836728,24.6393497662908,3.4828670984809764,7.074444436032901,1.5004867210309218e-12,2.8176139647518648e-9,Ndufb10_129
155.19774668454,24.066007113332436,3.415148683200476,7.046840224472802,1.8302627011215885e-12,2.9465184286962547e-9,BC003965_129
486.9200224974342,25.76339537064279,3.6519602591811875,7.054675719943143,1.7300370159586108e-12,2.9465184286962547e-9,Elob_129
598.7347112402632,25.900422662191186,3.6806300699771635,7.036953502461573,1.96488385597553e-12,2.9465184286962547e-9,Ift140_129
405.9830868175448,25.42122188448149,3.6133540370304273,7.035353199260121,1.9875687913242037e-12,2.9465184286962547e-9,Rab26_129
289.15825476937465,24.78285339051393,3.552155775422572,6.976848696216233,3.0187450442454626e-12,4.251449583063097e-9,Kctd5_129
662.869180247349,1.743513405546276,0.26407981077279596,6.60222150434032,4.0504170200605056e-11,5.432766485906869e-8,Rps4l_JF1
261.34422041393736,-25.01495299630926,4.247369937648576,-5.889515950701014,3.87328423653851e-9,4.959036231390009e-6,Polr2c_JF1
33.21237188504567,22.785100492014593,3.8859611438215493,5.863440124264127,4.533743821432346e-9,5.552259226881952e-6,Esyt3_JF1
101.3762242496814,24.71884211245332,4.247391295065894,5.819770394399189,5.892852109071703e-9,6.9159985565092775e-6,Cep164_JF1
136.64143869953628,24.67233115127491,4.2474018384273515,5.80880549800066,6.292013408078523e-9,7.089085666613911e-6,Magel2_JF1
628.6744004182543,24.20374750602901,4.247296027515025,5.698625042669783,1.2077753189038495e-8,1.3084387464447973e-5,Sik2_JF1
23.60334738960553,22.143788008351564,3.9588553422439716,5.593482482691562,2.225596897669982e-8,2.321792141358162e-5,Gm45623_JF1
2529.35053151164,9.718242917201923,1.7417505289915762,5.579583732251546,2.410948651257036e-8,2.4253282378556047e-5,Atg2b_JF1
31.513896564655322,22.684560114090313,4.0836648793881745,5.554951442903164,2.7768894293317495e-8,2.692150538548965e-5,Avpr1b_JF1
150.848245945967,-23.572262820533748,4.247752463640564,-5.5493494553425515,2.867345338746368e-8,2.692150538548965e-5,Nsun6_129
51.93949474138771,23.09433754072147,4.247839932390324,5.436724996303224,5.4268798707742465e-8,4.930933074841878e-5,Sp6_JF1
29.52218342341068,20.768696437385042,3.8898114353126467,5.339255329665034,9.332912779419017e-8,8.209072039424967e-5,Krt10_JF1
49.447603213960214,-22.660633117666496,4.248493511243373,-5.33380433739549,9.617615553698439e-8,8.209072039424967e-5,Tex15_129
22.430145173283538,21.638436068782987,4.080883593851188,5.302389928834625,1.1429638244634356e-7,9.381824723707427e-5,C630031E19Rik_129
91.87090080336752,22.509212598968993,4.247997215889772,5.2987823331834,1.1657750748384987e-7,9.381824723707427e-5,Relb_129
71.90506183204124,9.05217071360647,1.7110692889583312,5.290358942224526,1.2207654168785276e-7,9.551472082560413e-5,Ncapg_JF1
43.074684628188656,21.99567682158909,4.248747347632907,5.176979241621293,2.2550729616715255e-7,1.6715431608263647e-4,Dnah8_JF1
232.49529771392073,8.454056717240949,1.632050730886762,5.180020790559313,2.2186117155639558e-7,1.6715431608263647e-4,Unkl_129
585.4914802102028,-0.6144699137525054,0.12069121490585548,-5.091256345640561,3.5569874520200655e-7,2.568965783616646e-4,Kdr_JF1
3553.7477816122446,0.31280927721248897,0.06271888248171612,4.9874816775263735,6.117141901910981e-7,4.3075383987781646e-4,Nol4_JF1
812.7463663263566,1.3335475309294536,0.2689765345762307,4.95785824971848,7.127453358734641e-7,4.896560457450698e-4,Dnah1_129
48.80994598837044,8.661567669392328,1.7602114865758556,4.9207539749906415,8.621144654842742e-7,5.781709083165607e-4,Myo1h_JF1
1174.2979094862867,-0.898916615387488,0.18519119103200263,-4.853992300487702,1.2100043596547174e-6,7.92609134846382e-4,Adgra3_JF1
1158.8732252663551,0.8375481195665145,0.17307404183466646,4.839247472862536,1.303316769798648e-6,8.343300785208753e-4,Pnma3_129
863.4490833473643,0.7057097174931212,0.146367863135359,4.821479950421156,1.4249704533791641e-6,8.919365057851314e-4,Mb21d2_129
1581.2607375086154,5.514413493725607,1.172072822432838,4.7048386313399,2.540668312734871e-6,0.0015529767698289967,Dicer1_JF1
712.9914696325504,1.5644778704433977,0.3328103401149475,4.7008090851475695,2.5913270203416353e-6,0.0015529767698289967,Rps4l_129
99.49575357418377,9.798358403523407,2.1283920431187155,4.6036435980872925,4.151627031447555e-6,0.0024136463404612904,Obscn_JF1
2087.7202320373785,7.107990386913647,1.5447823329690882,4.601289278892783,4.198838026151284e-6,0.0024136463404612904,Papola_JF1
6209.59934881487,0.40933109725263883,0.08965689088072955,4.565528574899742,4.982373193971592e-6,0.002806770115091957,Sorbs2_JF1
411.2604113864954,12.658885358493897,2.830327870771093,4.472586193713704,7.727923436789792e-6,0.004268086655765844,Baiap3_129
1240.4569224382938,0.8112745497335085,0.18170473494704775,4.464795867702234,8.014512718743135e-6,0.004341245764400728,Cpne5_JF1
4066.3292348575465,-0.39895892863697857,0.09039770647974006,-4.41337445576004,1.0177174497754436e-5,0.005408688190155646,Mast4_129
667.3024159336301,6.425705765460716,1.4586397934542394,4.4052724972241775,1.056509821375071e-5,0.005510872618272523,Gskip_JF1
349.1102743983452,9.64617420084316,2.2169129468247992,4.351174102104014,1.354104747733156e-5,0.006934739714436328,Tunar_JF1
2376.2002038224487,0.41761616319838757,0.09711486029222136,4.300229253708122,1.7062150974593785e-5,0.00858195725895327,Fam102b_JF1
2325.229643146816,9.486851786598757,2.21218110437397,4.288460726764711,1.7991560220689667e-5,0.00889067152168712,Abca3_129
2299.97179445889,0.40702208146380137,0.09507566138358481,4.28103339530463,1.860274360603684e-5,0.009034197916400684,Nlk_129
637.741985560353,0.5776637537850953,0.13581936052929278,4.253176804351894,2.1075904047503004e-5,0.010061779479763002,Tubg2_JF1
2919.482218762556,-0.7859226811202323,0.1852376709849683,-4.242779975267604,2.2076785795258056e-5,0.010363947091583893,Tgfb2_JF1
244.56150237699634,1.2453017143566572,0.2965823733088271,4.1988392650022455,2.6828666647087134e-5,0.012388246777844317,Gm46430_129
264.6781315179687,1.5307547410227824,0.36491553372646796,4.194819347345733,2.7308915156480453e-5,0.012406616342138467,Pgam2_129
190.4561229524362,1.478463926267468,0.35339335567476055,4.183621176025015,2.8690204934842477e-5,0.012827254006344572,Acta1_JF1
3489.688007398127,0.4081351089389539,0.09819144211246987,4.156524236312469,3.2312590765417656e-5,0.014221074126398735,Rin1_JF1
1828.774681067937,-1.2345852887511446,0.2982211246578267,-4.139831778073014,3.475605966130021e-5,0.015061137422766817,Apod_JF1
33.930911068852275,8.915520326864767,2.15832352561391,4.13076177925126,3.6156310686497305e-05,0.015200220941889098,Ptch2_JF1
4347.316769169179,0.5266818839969672,0.12744422745128803,4.132646056474206,3.586107402955692e-5,0.015200220941889098,Zmynd8_129
542.7216903124075,1.3784958007317323,0.3362776580671001,4.099278580251889,4.144399471554362e-5,0.01710709159148538,Cpne5_129
2265.0244997261802,-0.4246518140257025,0.10365685904559672,-4.09670732776985,4.190681719077258e-5,0.01710709159148538,Nek7_JF1
57.9791918260695,8.795993274095851,2.1620130172187264,4.068427527513808,4.733147764146139e-5,0.019045510438957757,D330041H03Rik_129
1571.86455415742,-0.7487947275888932,0.18563064784176941,-4.033788257999088,5.488477853512858e-5,0.02177379657745024,Anln_129
362.5611206837355,8.200256763671037,2.044333485451107,4.011212858386239,6.040761560993726e-5,0.023631962623404203,Gnptg_129
174.18143380939284,1.787044336310486,0.4462828382978731,4.004286481475043,6.220494553770579e-5,0.024001735629596697,6430584L05Rik_129
1775.6285259985773,5.399768827933497,1.3646073731292723,3.957012789364406,7.589286899732421e-5,0.028590214036122115,Pkd1_129
105.77154186970525,8.914176522548733,2.253173007006812,3.956276990194647,7.61268879436631e-5,0.028590214036122115,Syne3_JF1
1012.6761532472591,0.948601425802102,0.24140110125332742,3.9295654447186443,8.509951369719358e-5,0.03153944739880068,Cntn3_JF1
21.803098143580453,7.769416864525863,1.978784929666718,3.9263574065294944,8.624197986086248e-5,0.03154776424338849,Pkmyt1_129
4128.733477852456,0.9783977723650482,0.2500118363705815,3.9134058073747053,9.100340817672774e-5,0.03226231636498387,Cnnm1_129
435.1166585828582,10.313905896128244,2.6366506933156133,3.9117452767922054,9.163153013095856e-5,0.03226231636498387,Glrx5_JF1
464.30422348460564,11.792178676678354,3.012028060348601,3.9150294885744095,9.039315934340648e-5,0.03226231636498387,Zfp598_129
191.42919963508066,1.1791924186160851,0.30250026264605107,3.8981533711784984,9.692902175631151e-5,0.03370616982481514,Gm10432_JF1
68.15367715904533,8.032683445236561,2.0905624933948173,3.842355093720479,1.2185936088186882e-4,0.04185869046292194,Lpcat2b_129
126.84470054177125,5.4498185854093535,1.42247865746861,3.8312129020674712,1.2751310572822465e-4,0.04327303191622776,Amdhd2_129
2786.1758588299144,6.0333603036196415,1.5768486959525663,3.8262138397336334,1.3012926017849224e-4,0.04363512942199513,Arid1b_129
809.9578602472674,0.7233265619492628,0.18928021933799213,3.8214588110638217,1.3266457384299531e-4,0.0439619182521841,Tmem143_129
8.915894320688178,6.921373971187286,1.8138439633848462,3.815859638924612,1.3570963591108857e-4,0.04444806179892595,Rab26os_129
133.01786278043588,-1.0981956362133862,0.2880270597858527,-3.812821048931623,1.3738959022492378e-4,0.04448106422833825,Shroom3_129
3231.21342957749,-0.31905928717358706,0.0838372824876451,-3.805696913191408,1.4140545987303353e-4,0.045260995320951534,M6pr_JF1
13153.248152821245,0.7274591117892182,0.1913643965958118,3.8014339382351925,1.438610974006789e-4,0.045529612702077775,Gaa_JF1
3978.4067601110123,-0.35967366764846015,0.09472902718168642,-3.796868587688763,1.4653541898311038e-4,0.04586070162774744,Cdc37l1_JF1
50.09039192500674,-7.605120178226984,2.007397655106305,-3.7885469074258946,1.5153098491952954e-4,0.04690300277174053,Ifit1bl1_129
218.57300026020081,1.070570820927476,0.2842749388757983,3.7659697515411863,1.6590387847275953e-4,0.050793636358067586,Gpr52_129
439.7295549311809,0.6328023388192106,0.16874771894715523,3.7499904755297933,1.768412870956997e-4,0.053560091759404016,Kank3_JF1
5440.038171702782,0.43340829176885565,0.11635261979808145,3.724955162341795,1.9534994085264069e-4,0.05731689358329511,Gucy1b1_JF1
1001.2354131450489,0.7790834405099987,0.20902555511231607,3.727216225266678,1.9360635400965997e-4,0.05731689358329511,Minar2_JF1
402.98488224133786,-0.6936835863249909,0.18621327878496946,-3.7252100969986404,1.9515261608719453e-4,0.05731689358329511,Zbtb7b_JF1
2743.833278511074,-0.36487434307136707,0.09820184889130211,-3.715554719089251,2.0275837895405963e-4,0.058877270721639154,Dixdc1_JF1
1545.4325171665114,0.6681061372212144,0.18026840723086668,3.7061742957854076,2.1041352372514662e-4,0.06047671145679801,Hrk_JF1
