baseMean,log2FoldChange,lfcSE,pvalue,padj,Gene_Name
316.1384841091579,-0.03460214208277155,0.08894351157883604,0.17880291264550108,0.8068822049160778,0610009B22Rik_129
346.9377480440456,-0.007259899278266241,0.0715232205103302,0.7679311301517285,0.9863909491748921,0610009B22Rik_JF1
34.19489883631952,-0.005935839797392282,0.08539833212173974,0.7319777022571874,0.9823649515569871,0610009E02Rik_129
33.37281390919732,-0.008013122573974935,0.08632593574028605,0.6432385224254051,0.970165033852184,0610009E02Rik_JF1
71.35607320145463,0.012753937441182375,0.08447753042261515,0.5138305052159724,0.9416882929755639,0610009L18Rik_129
60.98911593883361,0.0257975024029401,0.09459426180828125,0.21447356560248074,0.8333497704559861,0610009L18Rik_JF1
2006.507083153469,-0.013260638407861498,0.0680830914895368,0.6218135432834319,0.9645514343078013,0610010F05Rik_129
2050.8509441833653,-0.008967448367871432,0.06441136088205655,0.7490413624382648,0.9842806589897696,0610010F05Rik_JF1
288.6121311094339,0.017387107263007556,0.08333189599606985,0.4184269522509886,0.9176952717399345,0610010K14Rik_129
294.7156535444948,0.016593731566005195,0.08123997308568953,0.45274610863797354,0.9265922602895288,0610010K14Rik_JF1
690.9942104741443,0.019732409586951893,0.07443357763168619,0.4401610595696455,0.9235305384376469,0610012G03Rik_129
423.55973690869996,-0.0032669543099729695,0.07132902905363314,0.893446782187047,0.9987212804735073,0610012G03Rik_JF1
588.1573152305841,-0.014628823346765015,0.07488609411416298,0.5464243018641639,0.9482786133575349,0610030E20Rik_129
620.1391506355575,0.03599882340416237,0.0704157925000668,0.23405397050071466,0.8500131622309204,0610030E20Rik_JF1
28.095104467825816,0.004198344752348977,0.0914047279650173,0.7608426900384043,0.9863909491748921,0610040B10Rik_129
3.2267663638219863,-0.0045022459831764805,0.13394971658708169,0.5345035858406634,NA,0610040B10Rik_JF1
76.71372737738241,-0.0035072707868899614,0.08560867062583234,0.8349606937991907,0.9945691380566836,0610040J01Rik_129
135.71668031288917,-0.010140311312146563,0.07628648164726534,0.6558307736564826,0.9712085851849503,0610040J01Rik_JF1
65.96776061279257,-0.00332735740144876,0.08688323685533281,0.8362432087412269,0.9945691380566836,0610043K17Rik_129
19.703705073946264,-0.004605841792660416,0.09785518436627107,0.6766310477494669,0.9734961806104098,0610043K17Rik_JF1
70.59886043181714,-0.03402005408531906,0.15677598316059208,0.04279116554855565,0.5411999247037484,1110002E22Rik_129
227.01540650616707,0.001979926912448992,0.10065636536880541,0.8358511252481065,0.9945691380566836,1110002E22Rik_JF1
15.58128902186409,0.001463755092409311,0.10043573466250985,0.8782853665327153,0.997985620458971,1110002J07Rik_129
4.581369799798414,-0.0014959153053923416,0.19171069681493627,0.8649324899757892,NA,1110002J07Rik_JF1
367.4590821559364,-0.02029941623656577,0.07822347042708731,0.4039768949151587,0.9118772414082169,1110002L01Rik_129
403.07862830909636,-0.037072155237188924,0.08847880728077767,0.16488880357808877,0.7918661323228972,1110002L01Rik_JF1
1504.3428749860775,-0.005773195101141962,0.07978588894114289,0.7761953527925439,0.987637365741803,1110004F10Rik_129
1520.646823548943,-0.01512050868498837,0.07485974719337515,0.534949022226872,0.9454264910936693,1110004F10Rik_JF1
18.6680299253405,0.0125779980956166,0.1005342466204961,0.34129662622469403,0.891909419229427,1110006O24Rik_129
19.297777719017557,0.0020829633861309577,0.12352305446863328,0.7644197773634104,0.9863909491748921,1110006O24Rik_JF1
517.6069408830359,-0.006563851868102884,0.13326140015406507,0.39632662650889544,0.9118772414082169,1110008P14Rik_129
1118.3643396457812,0.0038051112292277543,0.10817967345650129,0.6477241954653824,0.9707761341974973,1110008P14Rik_JF1
27.30021027109287,-0.014503166543921545,0.10563143573759351,0.2613797907835649,0.8649849544854082,1110015O18Rik_129
7.438531243413759,-0.016685620906818993,0.35305784352869196,0.2505184829018492,NA,1110015O18Rik_JF1
61.251216431989064,-0.02029582962229192,0.10774799856949374,0.17983101458127654,0.8069034951178593,1110017D15Rik_129
45.196652450572564,0.0046590542618679875,0.0966729118717458,0.6854381544328592,0.9746492753033591,1110017D15Rik_JF1
21.44640955981723,0.005976157648167899,0.09527426646827844,0.6307897268802893,0.9668527054685755,1110020A21Rik_129
7.952989772294964,-0.004112176514597932,0.15947248366732,0.5852951752044501,NA,1110020A21Rik_JF1
403.97773915134826,-0.033022064177303814,0.11430111636551708,0.09402674120953901,0.6840261333159087,1110032A03Rik_129
650.0944224562038,-0.016233047775384576,0.08818645310358855,0.3953895952293815,0.91164325172281,1110032A03Rik_JF1
344.86232465667786,0.00608968518589762,0.0763436694522313,0.7830451104864717,0.9893565155474027,1110032F04Rik_129
135.45496520222858,0.025952798943372775,0.09122347792889679,0.23497958865839372,0.8507896947106834,1110032F04Rik_JF1
84.00236457100428,0.06259801697527685,0.21782258672670485,0.01217058767601081,0.3300847633643171,1110038B12Rik_129
94.02011053375507,0.024664900653951063,0.10252990515235653,0.17514606995263876,0.8033909900774526,1110038B12Rik_JF1
327.62410658171035,0.034485506083842044,0.08578631299249798,0.19239374132462692,0.8167885214015577,1110038F14Rik_129
223.8311354105516,0.0258087719173277,0.08595382168897928,0.2708856570590981,0.8693782617521392,1110038F14Rik_JF1
1729.8722267018716,-0.005122760279447533,0.07485710372140135,0.8219241392630907,0.992954294050367,1110051M20Rik_129
2690.9500823777817,0.0021587940082957373,0.06484890586976744,0.9374407917114082,1,1110051M20Rik_JF1
71.60007017218217,-0.021990487641261654,0.09487104524385657,0.2486705229986671,0.8587542172977031,1110059E24Rik_129
197.52240304177664,-0.016044399948248782,0.07613131738695668,0.5047266091700919,0.9391563376905369,1110059E24Rik_JF1
428.4418786330647,-0.008211314261288264,0.09287692226938832,0.5622507900733507,0.9522948665586333,1110059G10Rik_129
238.40239875802072,9.233843493413889e-4,0.12753998778133507,0.8922237891499636,0.9984639721485556,1110059G10Rik_JF1
553.5279222739417,0.16436564164314058,0.20142943017784468,0.0030152453555623102,0.15609340500372948,1110065P20Rik_129
460.92740640452354,0.03158319899020396,0.09647501715910489,0.16412590035182706,0.79044008959679,1110065P20Rik_JF1
1.5435224495524096,0.010758868234850831,0.14198643395869928,0.22533959029162315,NA,1190005I06Rik_129
1.7006881102936406,0.007090728193658307,0.11953273767140475,0.39456292469574195,NA,1190005I06Rik_JF1
64.53326826601003,0.008096671461443007,0.08480866890979488,0.6547189956171577,0.9712085851849503,1190007I07Rik_129
95.84195871190799,0.0020679647664238444,0.07914309117093152,0.9188664774048032,1,1190007I07Rik_JF1
199.921130549633,-0.02897225424687237,0.08598398605574087,0.23783474276937577,0.8526015722952606,1300002E11Rik_129
247.93358892216693,0.002611248281973017,0.0662094184072151,0.9225765113266997,1,1300002E11Rik_JF1
0.541689622271415,0.002687968643045765,0.21121709816371684,0.7796249823452652,NA,1500004A13Rik_129
1461.2791084236583,-0.03212914086817858,0.07485266025308066,0.2581426475173428,0.8624586956991218,1500004A13Rik_JF1
411.27793336899515,-0.010959895505276767,0.11240547757078588,0.2906278215340676,0.8743715042419546,1500009C09Rik_129
3053.136631120135,0.1166598581378314,0.15431823946180526,0.008835150540859246,0.27701558374873775,1500009C09Rik_JF1
361.2066610642785,0.03761207426340849,0.07606641737961237,0.20173966039377392,0.8275969223535103,1500009L16Rik_129
401.80694675823156,-0.001973685699931411,0.06575777024663636,0.9418762605126487,1,1500009L16Rik_JF1
