Gene_Name,WT_M1,WT_M2,WT_M3,WT_F1,WT_F2,WT_F3,HT_F1,HT_F2,HT_F3,KO_M1,KO_M2,KO_M3
Dusp18_JF1,606.3993909955326,503.45436593049965,534.3472242103314,754.3584212395074,492.7334225344234,602.7762412481401,799.2493849493376,544.8814658406563,686.5000307044386,606.5214976814125,690.6879275143556,611.3362314280358
Dusp19_129,304.65505403615555,347.2325418216875,311.5850568614334,314.5550324306691,358.5565866497635,306.66021602857273,283.6242118323257,363.9679732530907,367.61652878771633,249.21427875028334,268.0752230078549,328.1804973950831
Dusp19_JF1,374.51226387884094,311.7872539986797,298.8960726453569,314.5550324306691,299.92469197747516,315.44704170274383,343.75011541134126,435.69107386472916,337.95294721406776,241.70782457105796,263.87012147047676,276.1518819543992
Dusp1_129,428.8456493120406,334.76105166174034,449.753996103155,336.54520187111103,578.4261916708449,356.7451223713482,639.5209744313469,367.1794553700297,298.75464299174644,867.7461031184565,255.45991839572054,404.2223199622365
Dusp1_JF1,344.4348540854625,299.3157638387325,356.70144518526087,348.0183337530807,531.0696613586119,364.65326547810224,479.18523155397213,279.39894417369607,359.1412197666739,367.8162547820447,488.84305372020594,277.1524322513354
Dusp22_129,733.5007033481962,787.6730627335066,789.5367956669805,714.2024596526135,783.6378230238543,654.6185127257497,752.4847932767699,821.0689278974135,858.1250383805483,762.6557446093009,747.4567982689601,803.4418884397918
Dusp22_JF1,464.74449325897615,489.0136931137187,434.2452376168393,406.3400874864266,466.8000845062959,519.3013973435143,542.9551292892917,475.29935330697725,371.85418329823756,501.43113917225685,398.4333706665765,492.2707460926246
Dusp23_129,0,0,0,0,0,0,0,0,0,0,0,0
Dusp23_JF1,150.38704896689208,166.06773739298097,139.5788263768412,178.7896384940277,163.4927832208041,159.9202272699147,154.26241928353477,193.7594210553218,153.61497600639444,160.6381194354236,125.10177073699894,125.0687871170286
Dusp26_129,130.01202942944218,437.81494403604074,284.79720129416086,354.710994017563,487.09574035439573,415.6168543882948,915.8571979510647,304.0203070702287,173.74383493137026,656.0640952643001,827.3537274791443,765.4209771562151
Dusp26_JF1,713.1256838107463,1052.8563271871205,872.7201366390374,1086.123151493131,908.7943674204698,1118.5629083219858,1593.6401110236031,988.0659979782432,682.2623761939174,2110.814915198183,1020.7883981985376,980.5392909975043
Dusp28_129,364.8098736229124,280.93672570828403,296.0762983751177,296.38924028421707,312.32759277353614,332.142010483669,377.153395177461,372.53192556492814,325.2399836825041,528.4543742174683,300.66475992253527,363.19975778785107
Dusp28_JF1,108.66677086639943,228.42518819271692,155.08758486315688,118.55569611368684,126.28408083262111,108.07795579230499,96.56584514205522,110.26088601490689,147.2584942406126,403.8472348423266,158.74258303602386,163.0896984006053
Dusp3_129,6781.000549868443,6448.416806911641,6357.181092254313,7595.213305863937,7184.662170227337,6453.9234576787,6101.260882371615,5567.639496733308,7925.473348302323,9150.367644475766,6814.367041321237,6238.4311013973875
Dusp3_JF1,6653.8992375157795,5918.706672223358,5671.975944586184,5193.504365238281,6139.435894050196,4707.981196220896,4438.384882378236,4913.567638916725,6611.800450040742,6372.9795981623665,6164.6788537963175,6384.511444750076
Dusp4_129,0,0.6563942189445888,0,1.912188646994949,0,0,0.6073323593839951,0,0,0,0,0
Dusp4_JF1,1386.4715675721857,1171.0072865971465,1110.991062474251,1039.2745296417547,1239.1625431700948,891.8628059283704,753.0921256361539,884.2280761972145,1387.8318521957015,1331.6449713945863,763.2259290341281,875.4815098192003
Dusp5_129,623.8636934562039,647.8610940983092,764.1588272348276,495.2568595716918,898.6465394964199,404.1939810118723,609.1543564621471,443.1845321375869,475.6767188060076,708.6092745188779,446.7920383464248,580.3191722230127
Dusp5_JF1,574.3815031509685,383.3342238636399,503.32970723770006,435.02291719135087,778.0001408438264,417.37421952312906,445.1746194284684,630.5209889590307,478.85495968889853,582.5008443078912,294.3571076164681,399.21956847755536
Dusp7_129,1.9404780511857043,0.6563942189445888,2384.1191454872574,1.912188646994949,0,1994.6094280368482,2013.3067713579437,2517.8019796802037,2592.38514681136,2546.189257593256,2125.6788271446376,1.000550296936229
Dusp7_JF1,5772.92220227747,5303.665289072278,2506.779326242663,4637.057468962751,5425.705330058686,2800.3613423583415,2586.628518616435,2747.9581980608345,3429.321912639302,2929.018420733752,2737.5211008331535,4845.665088062156
Dusp8_129,6475.375256806695,6032.262872100771,5287.0767566985305,5330.22585349842,6619.766415788558,6258.855927712101,5977.36508105728,5797.795715113939,6180.619103595208,7324.797988088148,6165.7301291806625,6254.439906148366
Dusp8_JF1,4909.409469499832,5189.452694975919,5316.684386536042,4364.570586765971,4793.157389459575,4943.468124288682,5097.947824669255,6675.600827077275,5459.158423178969,7014.030785068216,4829.559115678766,5123.818070610429
Dut_129,703.4232935548177,602.5698929911325,665.4667277764551,600.427235156414,624.6551855470723,595.7467807088032,552.0651146800516,614.4635783743355,593.2716314729716,845.2267405807803,714.8672613542797,630.3466870698242
Dut_JF1,351.22652726461246,427.9690307518719,470.9023031299491,446.4960490733206,440.86674647816835,449.00679195014516,412.37867202173265,460.3124367612618,457.6666871362924,520.9479200382428,395.2795445135429,549.3021130179897
Dvl1_129,0.9702390255928521,0,0,6.692660264482321,2.255072872011091,6.150777971919797,0.6073323593839951,1.0704940389796784,1.0594136276303066,0,0,0
Dvl1_JF1,3986.7121561610293,4068.331369018562,4417.176394329732,4023.2449132773727,4373.713835265511,4004.1564597197876,4871.412854619025,4274.482697645856,3810.7108185862126,5269.530833816232,4192.486232765981,4314.372880389019
Dvl2_129,389.0658492627337,383.3342238636399,462.4429803192315,476.1349731017423,484.8406674823846,493.81960288841793,586.0757268055553,494.5682460086115,330.5370518206556,484.91693997796096,493.0481552575841,531.2922076731376
Dvl2_JF1,458.92305910541904,372.1755221415819,554.085644102006,487.608104983712,494.98849540643454,515.7866670738458,589.1123886024752,506.34368043738795,429.06251919027414,577.9969718003559,448.8945891151139,434.23882887032335
Dvl3_129,2126.7639440995317,2248.8065941041614,2382.7092583521376,2090.978285488977,2093.835161662298,2043.8156518122066,2181.5378349073103,2003.9648409699582,1847.6173665872545,2199.391074513043,2464.1895009035757,1879.0334576462378
Dvl3_JF1,2289.764100399131,2417.499908372921,2551.895714566491,2538.4304288857948,2505.385960804322,2382.9871228352126,2241.056406126942,2599.1595266426593,2200.4021045881464,2441.0988990841006,2633.444837783045,2156.1858898975734
Dydc2_129,48.51195127964261,38.07086469878615,63.444921080382365,80.31192317378786,0,33.389937561850324,36.43994156303971,24.621362896532606,68.86188579596993,97.58390432993022,29.43571076164681,0
Dydc2_JF1,81.50007814979958,77.45451783546149,83.18334097205688,118.55569611368684,54.12174892826619,94.89771728104829,94.74384806390324,55.66569002694328,0,43.537434239507334,0,44.02421306519407
Dym_129,1340.8703333693215,1121.7777201763024,1122.270159555208,1077.5183025816536,1172.6378934457675,1252.122658569387,1166.6854623766546,1167.9089965268292,1339.0988253247074,855.7357764316959,1323.555708889762,1230.6768652315616
Dym_JF1,2088.9246221014105,2311.820439122842,2439.104743756922,2310.8799798933956,2150.2119834625755,2077.205589374057,2303.6116391434934,2111.014244867926,2392.155971189232,1957.6832499419847,2138.294131756772,2096.1528720813994
Dync1h1_129,46738.354340858874,28389.70636357241,36950.32203721469,26457.042119822112,41185.52339797457,23908.073976852247,39629.04378216506,40706.60632624126,30576.796120665906,34531.1905152727,24121.51369378522,28019.410515402153
Dync1h1_JF1,46223.15741826907,60311.470019285654,40759.83707630787,57332.196108526055,51046.957067279065,54821.88406372115,43572.452791645344,44514.35362289197,60029.554382416056,57353.813801789605,51141.3936222083,50783.93087129523
Dync1i1_129,3620.932043512524,4330.2326623774525,3620.5901629871537,3172.3209653646204,4052.365951003931,3808.210247185771,3866.2777998385127,2847.514143685945,3293.7169683026227,3232.279169574458,3231.620531475082,3234.779109994828
Dync1i1_JF1,4339.879161476828,4246.214202352546,5031.8871852418815,4842.617748514708,4523.676181254249,4169.348782394205,3504.307713645652,5025.969513009591,5097.898376157035,4125.5472169022805,5177.531267896805,5263.8951121815
Dync1i2_129,3450.169975008182,3314.7908056701735,3103.161584398257,3272.710869331855,2903.40632271428,3252.882864578155,3083.4263885925434,229.0857243416512,3083.9530700318223,2652.780906938257,3025.5705561435543,208.1144617627356
Dync1i2_JF1,4975.385723240146,5102.808658075233,5363.210661994989,4834.012899603231,5723.374949164149,5089.329430479923,5263.749558781085,8029.775786386568,5749.437757149673,4580.43834016334,5317.350894014628,8177.497576859799
Dync1li1_129,2751.597876581329,2972.8094176000427,2701.3437508891693,2905.570649108825,2977.823727490646,2582.4480656388973,2653.4350781486746,2112.084738906906,2893.2586170583672,2720.338994551286,2314.9083963266526,2602.4313223311315
Dync1li1_JF1,2822.425325449607,2636.079183281469,2489.860680621228,2522.1768253863374,2517.7888616003834,2563.995731723138,2972.284566825272,3467.3301922551786,2677.1382370217843,2327.0007955598744,2654.4703454699356,2812.5468846877393
Dync2h1_129,2999.008828107506,2704.344182051706,2740.820590672518,2885.492668315378,2916.9367599463467,3052.5432392070534,3429.6058334414206,2805.7648761657374,2685.613546042827,2702.3235045211445,2902.5713361752446,2909.6002634905535
Dync2h1_JF1,3357.0270285512684,3285.2530658176674,3163.7867312084004,3335.813094682688,3532.5716540053745,3447.071711977337,4086.132113935519,3239.314961952507,3189.894432794853,3555.0566992811505,3387.209288358072,3267.7972697937234
Dync2li1_129,342.4943760342768,332.7918690049066,415.91670486028437,376.70116345800494,338.2609308016637,325.1125499443321,403.8760189903567,280.46943821267575,326.2993973101344,309.2659121840866,356.3823552927953,308.1694914563585
Dync2li1_JF1,286.2205125498914,361.01682041952387,314.4048311316726,362.3597486055428,289.77686405342524,429.6757754669686,304.27351205138154,392.871312305542,269.09106141809787,286.74654964641036,308.02368761294696,337.1854500675091
Dynll1_129,8090.823234418794,5253.779328432489,6914.086510626558,5250.870024648129,7350.410026320152,6573.424286847428,4756.019706336066,7509.515683442444,6410.511860790984,4961.766212467991,5390.940170918744,6539.596740775192
Dynll1_JF1,2970.871896365313,4033.5424754144983,3884.2390572545205,4700.159694313585,3754.6963318984667,3592.0543356011613,4717.15043533549,5465.9425630302385,4605.271039308942,3422.9431057267834,4897.89201566116,4019.2105427928313
Dynll2_129,8146.1268588775865,241.5530725716087,0,278.22344813776505,1.1275364360055455,7485.496791826392,320.6714857547494,56.73618406592296,2.118827255260613,10935.402448295565,1.051275384344529,70.03852078553602
Dynll2_JF1,6245.428607741189,9898.4248216844,13231.790763097522,13631.036770103494,12866.31827125928,6547.063809824915,10732.170122674577,13002.220597447174,12411.03064768904,7817.221382245333,12271.537561453686,13695.532464463102
Dynlrb1_129,1001.2866744118234,0,1587.5329141446787,1101.4206606690905,0,1437.5246802943982,1211.6280569710702,1311.355197750106,0,1095.9423101669088,0,1222.6724628560717
Dynlrb1_JF1,1735.7576167856125,2248.150199885217,1663.6668194411375,1891.1545718780044,2497.4932057522838,1380.4103134122856,1568.7394842888593,1737.4118252640183,2495.978506697002,1259.5830112740225,2493.6252116652227,1374.7561079903785
Dynlrb2_129,28.13693174219271,67.60860455129266,46.52627545894707,116.64350746669189,21.423192284105365,19.3310164831765,81.38253615745535,54.595195987963606,28.604167946018276,64.55550594133845,28.38443537730228,20.011005938724576
Dynlrb2_JF1,112.54772696877085,40.69644157456451,29.60762983751177,145.3263371716161,34.953629516171915,66.77987512370065,70.45055368854344,47.101737715105855,18.01003166971521,58.550342597958135,5.256376921722644,24.013207126469492
Dynlt1a_129,167.85135142756343,0,95.87232518813335,173.05307255304288,174.76814758085956,123.89424200581304,181.59237545581453,79.21655888449621,155.73380326165505,157.63553776373345,180.819366107259,98.05392909975043
Dynlt1a_JF1,0,74.17254674073854,0,0,0,61.50777971919796,123.28846895495101,0,37.07947696706073,0,53.61504460157098,0
Dynlt1b_129,34.928604921342675,15.097067035725544,15.508758486315688,66.9266026448232,42.84638456821073,39.54071553377012,68.62855661039144,19.26889270163421,38.138890594691034,34.52968922443685,49.40994306419286,10.005502969362288
Dynlt1b_JF1,0,0,0,0,0,18.45233391575939,16.397973703367867,0,0,18.015490030140963,0,0
Dynlt1c_129,0,0,0,0,0,0,0,0,0,0,0,0
Dynlt1c_JF1,0,0,0,0,0,0,0,0,0,0,0,0
Dynlt1f_129,0,0,0,7.648754587979796,3.382609308016637,7.0294605393369105,2.4293294375359804,7.493458272857749,4.237654510521226,0,0,4.002201187744916
Dynlt1f_JF1,0,1.9691826568337665,2.819774270239216,0.9560943234974745,0,0,6.680655953223947,0,0,4.503872507535241,5.256376921722644,0
Dynlt3_129,0,0,0,0,0,0,4172.373308968046,0,0,0,5277.402429409535,20.011005938724576
Dynlt3_JF1,10160.343076008347,9997.540348745033,10647.467644423281,10544.764293853646,10248.178666854405,10113.636350970979,5006.2406384022715,9462.096810541378,11453.320728311244,4741.076459598764,5277.402429409535,10168.592667762894
Dyrk1a_129,5990.255744010269,6802.869685141719,6052.6454710684775,6089.364746355414,5563.264775251362,5762.400277121432,5937.88847769732,5833.122018400268,5874.448565210049,4229.136284575591,6189.909463020586,6433.538409299952
Dyrk1a_JF1,5288.772928506637,4654.49140653608,4534.19702654466,4899.027313601059,4898.01827800809,5181.59110005872,4604.793948849451,4801.165764823858,6033.360609354596,4370.257623145029,5241.659066341821,4851.668389843774
Dyrk1b_129,921.7270743132095,953.084405907543,998.2000916646825,1110.0255095805678,987.721917940858,1271.4536750525635,1136.9261767668388,1176.4729488386668,896.2639289752393,1070.4203659575423,945.0965705257315,931.5123264476291
Dyrk1b_JF1,1057.5605378962089,1034.4772890566721,1130.7294823659256,887.2555322056563,1044.0987397411352,882.1972976867822,1051.2923140936955,1020.1808191476337,1107.0872408736702,1313.6294813644454,1010.2756443550924,1000.5502969362288
Dyrk2_129,1649.4063435078485,1593.7251635974617,1562.1549457125257,879.6067776176765,1632.6727593360301,1769.666690778067,906.7472125603047,1846.6022172399455,854.9467974976574,1433.7327482320518,1450.76003039545,1146.6306402889184
Dyrk2_JF1,1180.780894146501,1155.910219561421,1170.2063221492747,1396.8538066298102,1225.6321059380282,1182.706735743435,1621.577399555267,1665.6887246523797,1498.0108694692533,1493.7843816658549,1110.1468058678226,1461.8039838238303
Dyrk3_129,308.536010138527,542.838019067175,434.2452376168393,347.0622394295832,409.29572627001306,532.481635854771,492.54654346042,491.3567638916724,441.7754827218378,363.31238227450945,392.1257183605093,485.266894014071
Dyrk3_JF1,946.9532889786236,830.9950811838495,728.9116488568374,674.0464980657194,883.9885658283478,805.7519143214934,734.8721548546341,1072.635027057638,779.7284299359055,1037.3919675689506,662.3034921370532,946.5205809016726
Dysf_129,165.9108733763777,221.86124600327102,188.92487610602748,193.13105334648984,109.37103429253793,175.73651348342275,238.07428487852607,155.22163565205338,189.63503934582485,330.2839838859177,192.3833953350488,153.08419543124302
Dysf_JF1,260.02405885888436,202.82581365387796,217.12261880841965,254.3210900503282,225.50728720110914,204.7330382081875,280.58755003540574,155.22163565205338,224.59568905762498,202.67426283908586,72.5380015197725,112.06163325685763
Dzank1_129,10998.629594120572,9872.169052926616,8243.610079044349,9085.7643561965,9147.703105312992,16296.046895317791,13788.26655509484,13155.301245021268,5793.9331295101465,10911.381794922045,8636.227282390306,12319.775806175787
Dzank1_JF1,5123.832294155852,7954.841539389472,6883.068993653927,5518.576435227423,8493.731972429776,1366.351392333612,5724.714819553538,4484.299529285873,10565.532108357047,7191.183103697935,9221.787671470209,4286.357472074805
Dzip1_129,2462.4666469546587,2722.7232201821544,2343.2324185687885,2528.86948565082,2803.0555799097865,2586.841478475983,2952.2425989656003,2066.0534952307794,2029.8365105396672,1282.1023738116987,3132.8006453466965,2195.2073514780864
Dzip1_JF1,3666.533277715388,4172.041655611807,4562.394769247052,2916.087686667297,4810.070435999658,3821.390485697028,3974.990292168248,5297.874998910429,4414.576586335487,4329.722770577212,3342.0044468312576,4084.2463120936864
Dzip1l_129,539.4528982296258,525.7717693746157,709.1732289651628,688.3879129181817,639.3131592151444,660.7692906976696,713.0081899168102,753.6278034416937,651.5393809926385,875.2525572976818,843.1228582443123,714.3929120124674
Dzip1l_JF1,445.3397127471191,450.94282841493253,510.37914291329815,561.2273678930175,383.3623882418855,514.9079845064286,601.2590357901552,560.9388764253515,438.5972418389469,666.5731311152157,598.1756936920369,541.2977106424999
Dzip3_129,5663.285192385478,5895.076480341352,5185.5648829699185,5823.570524423117,6037.957614809697,6222.829942448,6367.879788141188,6328.760758447859,6698.672367506428,3790.759360508828,5290.01773402167,5885.236846578899
Dzip3_JF1,5455.654040908607,5937.0857103538065,5225.041722753268,4965.953916245882,5599.34594120354,5331.845819087046,5344.524762579157,5504.480348433507,6051.37064102431,3293.8320938441066,5692.656206225624,5671.119083034546
E030003E18Rik_129,0,0.6563942189445888,2.819774270239216,7.648754587979796,2.255072872011091,6.150777971919797,3.643994156303971,0,2.118827255260613,3.002581671690161,8.410203074756232,1.000550296936229
E030003E18Rik_JF1,0,0.6563942189445888,1.409887135119608,3.824377293989898,1.1275364360055455,1.7573651348342276,3.643994156303971,0,1.0594136276303066,0,7.3589276904117025,0
E030011O05Rik_129,9.70239025592852,17.06624969255931,21.14830702679412,13.385320528964643,10.14782792404991,7.0294605393369105,11.539314828295907,16.057410584695177,15.891204414454597,19.516780865986046,11.564029227789819,9.004952672426061
E030011O05Rik_JF1,26.196453691007008,19.035432349393076,19.738419891674514,41.112055910391405,30.443483772149733,21.967064185427844,26.11529145351179,23.550868857552928,22.247686180236435,9.007745015070482,31.53826153033587,28.015408314214408
E030013I19Rik_129,68.8869708170925,40.69644157456451,77.54379243157844,21.03407511694444,52.994212492260644,120.3795117361446,14.575976625215883,40.678773481227786,10.594136276303065,33.02839838859177,33.64081229902493,124.06823682009238
E030013I19Rik_JF1,0,9.845913284168834,0,0,0,5.272095404502682,0,0,0,0,0,2.001100593872458
E030024N20Rik_129,79.55960009861387,65.63942189445889,208.663295997702,148.19462014210853,60.886967544299466,110.71400349455634,96.56584514205522,130.6002727555208,92.16898560383666,184.6587728089449,100.92243689707477,119.06548533541124
E030024N20Rik_JF1,79.55960009861387,65.63942189445889,22.55819416191373,0,112.75364360055457,66.77987512370065,71.66521840731143,0,0,0,84.10203074756231,0
E130006D01Rik_129,26.196453691007008,5.9075479705013,32.42740410775099,17.20969782295454,50.73913962024955,50.08490634277548,23.078629656591815,19.26889270163421,11.65354990393337,13.511617522605723,16.820406149512465,20.011005938724576
E130006D01Rik_JF1,0,42.665624231398276,0,26.770641057929286,0,0,47.97925639133561,62.08865426082135,24.366513435497048,57.04905176211305,50.46121844853739,58.031917222301274
E130008D07Rik_129,178.52398070908478,166.06773739298097,217.12261880841965,93.6972437027525,84.56523270041592,0,170.66039298690262,171.27904623674857,168.44676679321873,97.58390432993022,189.2295691820152,201.110609684182
E130008D07Rik_JF1,8.732151230335669,19.035432349393076,21.14830702679412,0,71.03479546834937,123.89424200581304,3.0366617969199754,3.2114821169390355,0,0,0,9.004952672426061
E130102H24Rik_129,41.72027810049264,53.1679317345117,108.56130940420982,92.74114937925502,64.2695768523161,84.35352647204292,80.77520379807135,81.35754696245557,61.445990402557776,30.02581671690161,72.5380015197725,60.03301781617373
E130102H24Rik_JF1,55.30362445879257,61.04466236184676,107.15142226909022,74.575357232803,74.41740477636601,79.08143106754024,83.81186559499133,76.00507676755717,57.20833589203655,39.03356173197209,69.38417536673892,55.03026633149259
E130112N10Rik_129,25.226214665414155,37.41447047984156,38.06695264822942,42.06815023388888,39.4637752601941,31.632572427016097,23.078629656591815,38.53778540326842,30.722995201278888,49.54259758288765,49.40994306419286,23.012656829533263
E130112N10Rik_JF1,0,0,0,0,0,0,18.219970781519855,0,0,0,12.615304612134347,15.008254454043433
E130114P18Rik_129,124.19059527588507,124.71490159947189,167.77656907923335,145.3263371716161,75.54494121237155,60.62909715178085,141.50843973647085,139.16422506735822,111.23843090118218,79.56841429978925,88.30713228494044,106.05833147524027
E130114P18Rik_JF1,65.00601471472109,64.9830276755143,0,40.15596158689393,86.82030557242702,109.83532092713922,56.481909422711546,44.9607496371465,59.32716314729716,0,56.76887075460456,41.022562174385385
E130215H24Rik_129,14.553585383892782,12.471490159947189,26.787855567272555,20.077980793446965,18.04058297608873,22.84574675284496,9.717317750143922,40.678773481227786,22.247686180236435,3.002581671690161,17.871681533856993,39.02146158051293
E130215H24Rik_JF1,14.553585383892782,13.784278597836366,19.738419891674514,14.341414852462117,13.530437232066548,0,11.539314828295907,0,0,27.023235045211447,7.3589276904117025,11.006053266298517
E130307A14Rik_129,314.3574442920841,330.1662921291282,362.3409937257393,357.5792769880554,374.34209675384113,382.2269168264445,361.3627538334771,406.78773481227785,283.92285220492215,397.8420714989463,405.79229835698817,359.19755660010617
E130307A14Rik_JF1,138.74418065977784,195.6054772454875,159.3172462685157,149.150714465606,180.40582976088731,168.70705294408583,188.27303140903848,177.70201047062662,198.1103483668673,151.63037442035312,172.40916303250276,189.10400612094728
E130308A19Rik_129,877.0960791359383,767.981236165169,675.3359377222923,898.7286640876259,727.261001223577,752.1522777090494,721.5108429481862,583.4192512439248,776.5501890530146,684.5886211453567,695.9443044360781,580.3191722230127
E130308A19Rik_JF1,0,0.6563942189445888,0,0,0,0,0,0,0,0,0,0
E130309D02Rik_129,472.506405463719,591.4111912690746,582.2833868043981,580.349254362967,491.6058860984179,457.79361762431625,529.5938173828438,609.1111081794371,510.6373685178077,577.9969718003559,467.8175460333154,549.3021130179897
E130309D02Rik_JF1,569.5303080230042,496.23402952210915,525.8879013996138,517.2470290121337,515.2841512545343,549.1766046356961,581.2170679304833,498.8502221645302,551.9544999953897,726.6247645490189,566.6374321617011,587.3230243015663
E130311K13Rik_129,242.55975639821304,208.73336162437926,234.04126442985495,203.64809090496206,260.46091671728107,210.88381618010732,185.8437019715025,223.7332541467528,194.93210748397638,241.70782457105796,236.53696147751901,227.12491740452396
E130311K13Rik_JF1,199.86923927212754,271.0908124241152,215.71273167330003,221.81388305141408,191.68119412094276,224.06405469136402,174.3043871432066,267.6235097449196,221.41744817473406,231.19878872014237,167.1527861107801,237.13042037388624
E130317F20Rik_129,170.76206850434198,181.16480442870653,197.38419891674513,176.87744984703278,144.32466380870983,176.61519605083987,156.69174872107075,123.10681448266303,156.79321688928536,165.14199194295884,157.69130765167935,182.10015404239365
E130317F20Rik_JF1,115.4584440455494,93.8643733090762,93.05255091789414,77.44364020329543,68.77972259633829,95.7763998484654,98.3878422202072,76.00507676755717,76.27778118938207,100.58648600162039,78.84565382583968,95.05227820894174
E230013L22Rik_129,32.988126870156975,35.445287823007796,53.57571113454511,53.54128211585857,2.255072872011091,29.87520729218187,24.9006267347438,4.281976155918714,6.356481765781839,37.53227089612701,1.051275384344529,2.001100593872458
E230013L22Rik_JF1,0,0,0,36.331584292904026,0,0,0,0,0,0,0,0
E230016M11Rik_129,50.45242933082831,60.38826814290218,35.2471783779902,57.36565940984847,27.060874464133096,65.02250998886642,63.76989773531949,89.921499274293,41.31713147758195,60.05163343380322,70.43545075108344,54.02971603455636
E230016M11Rik_JF1,23.28573661422845,34.13249938511862,77.54379243157844,39.199867263396456,40.59131169619964,28.996524724764754,43.12059751626365,0,41.31713147758195,0,38.89718922074757,30.016508908086866
E230029C05Rik_129,0,19.035432349393076,46.52627545894707,32.50720699891413,19.168119412094274,15.816286213508048,17.61263842213586,16.057410584695177,40.257717849951646,21.018071701831126,32.589536914680394,25.01375742340572
E230029C05Rik_JF1,46.5714732284569,44.63480688823204,35.2471783779902,29.63892402842171,66.52464972432719,70.2946053933691,65.59189481347147,63.15914829980103,43.435958732842565,58.550342597958135,59.92269690763815,57.03136692536505
E2f1_129,147.47633189011353,103.71028659324504,156.4974719982765,138.6336769071338,71.03479546834937,112.47136862939057,201.02701095610237,120.96582640470368,200.22917562212794,343.7956014085234,140.87090150216687,226.12436710758774
E2f1_JF1,234.7978441934702,229.7379766306061,143.80848778220002,205.560279551957,94.71306062446584,125.65160714064727,266.61890576957387,142.37570718429723,405.7554193824074,568.9892267852855,306.9724122286025,239.13152096775872
E2f3_129,2299.4664906550597,1935.050157448648,1580.4834784690806,1898.8033264659844,2096.0902345343093,1864.5644080591155,1545.0535222728836,1635.7148915609487,2124.1243233987643,1786.5360946556457,1437.093450398971,1815.9987889392555
E2f3_JF1,1615.4479776120988,1719.7528536348227,1831.443388520371,1651.1748966801383,1422.9509822389987,1296.93546950766,1269.3246311125497,1330.6240904517404,2373.0865258918866,1379.686278141629,1859.7061549054717,1546.85075906341
E2f5_129,240.61927834702732,184.44677552342947,163.54690767387453,223.72607169840902,233.40004225314794,189.79543456209657,228.35696712838217,248.3546170432854,258.4969251417948,190.66393615232522,227.07548301841825,184.1012546362661
E2f5_JF1,331.8217467527554,337.3866285375187,382.0794136174138,341.3256734885984,346.1536858537025,362.895900343268,372.902068661773,345.76957459043615,332.65587907591623,238.7052428993678,342.71577529631645,374.2058110541496
E2f6_129,0.9702390255928521,0,683.7952605330099,0,0,0,0,0,422.7060374244923,0,0,0
E2f6_JF1,1504.8407286945137,1461.1335313706547,931.935396314061,1486.7266730385727,1500.7509963233813,1584.2646690530562,1674.4153148216744,1528.665487662981,996.9082236001184,1385.6914414850091,1488.605944231853,1456.8012323391492
E330011O21Rik_129,47.541712254049756,7.2203364083904775,36.657065513109814,26.770641057929286,29.315947336144188,17.573651348342274,22.47129729720782,29.973833091430997,30.722995201278888,12.010326686760644,34.69208768336946,26.01430772034195
E330011O21Rik_JF1,1.9404780511857043,25.599374538838966,0,0,0,0,5.465991234455956,0,0,0,0,0
E330013P04Rik_129,49.482190305235456,45.29120110717663,12.688984216076474,47.804716174873725,41.71884813220519,53.59963661244394,41.29860043811167,38.53778540326842,98.5254673696185,45.03872507535241,62.02524767632721,41.022562174385385
E330013P04Rik_JF1,32.988126870156975,32.819710947229446,47.93616259406667,29.63892402842171,13.530437232066548,0,7.895320671991937,0,0,0,23.128058455579637,53.02916573762013
E330033B04Rik_129,158.1489611716349,173.28807380137147,193.1545375113863,195.99933631698227,223.25221432909802,193.31016483176504,178.55571365889458,128.4592846775614,154.67438963402475,157.63553776373345,200.79359840980504,141.07759186800828
E330033B04Rik_JF1,183.37517583704906,160.81658364142427,243.9104743756922,188.35058172900247,210.84931353303702,176.61519605083987,187.66569904965448,135.95274295041918,173.74383493137026,252.2168604219735,201.84487379414955,137.07539068026335
E430018J23Rik_129,224.12521491194883,250.08619741788834,260.8291199971275,207.47246819895196,245.80294304920895,210.0051336126902,226.53497005023019,177.70201047062662,242.60572072734018,193.66651782401536,232.3318599401409,239.13152096775872
E430018J23Rik_JF1,160.0894392228206,146.3759108246433,200.20397318698434,177.83354417053025,164.62031965680967,143.22525848898954,158.51374579922273,163.7855879638908,171.62500767610965,159.1368285995785,170.3066122638137,184.1012546362661
E4f1_129,335.70270285512686,309.1616771229013,331.3234767531079,0.9560943234974745,0,0.8786825674171138,528.3791526640757,343.6285865124768,0,0,1.051275384344529,414.2278229315988
E4f1_JF1,550.1255275111472,562.5298456355126,833.2432968556884,922.6310221750629,971.9364078367803,978.8523801026647,636.4843126344268,737.5703928569985,742.6489529688448,999.8596966728236,958.7631505222104,581.319722519949
E530001F21Rik_129,42.690517126085496,33.47610516617403,47.93616259406667,17.20969782295454,15.78551010407764,12.301555943839594,41.29860043811167,7.493458272857749,9.534722648672759,46.54001591119749,39.9484646050921,35.01926039276801
E530001F21Rik_JF1,0,0,0,0,0,0,0,0,0,0,0,0
E530011L22Rik_129,311.44672721530554,306.536100247123,397.5881721037295,294.47705163722213,272.86381751334204,291.72261238248177,335.2474623799653,236.57918261450894,248.96220249312202,313.7697846916218,277.53670146695566,208.1144617627356
