Gene_Name,baseMean,log2FoldChange,lfcSE,pvalue,padj
Dzip1,6556.723424993142,2.2228356356768808e-4,0.0073886739391875525,0.4900074665627907,1
Dzip1l,1218.0451596682078,2.8146558223164257e-4,0.008254570155497161,0.42417806986098305,1
Dzip3,11131.613549808122,2.2571971557389933e-4,0.008791615044122134,0.5551476036443739,1
E030003E18Rik,4.881933525032888,-0.0011984418364521386,0.04798786815045347,0.41637232097928956,1
E030011O05Rik,38.50661824273521,-2.535868208705382e-4,0.016682377188033636,0.7504521174922181,1
E030024N20Rik,158.70643133983424,-0.0013908665288491998,0.026314035959586868,0.22521817090675517,1
E030030I06Rik,1.2003420592076781,-7.454734299836933e-5,0.04665070964055373,0.9517589090296931,1
E130006D01Rik,54.77537893000158,0.0013720342289695914,0.0282556622158721,0.27181995323786756,1
E130008D07Rik,166.93910131446046,0.0030564913900710047,0.04028462635656056,0.09687595824553243,1
E130018N17Rik,1.634175449709849,-0.0020049342835278773,0.061391616520461365,0.15396282979370102,1
E130102H24Rik,138.83791233191164,-2.222634268505852e-4,0.016643311631534763,0.7808094316583707,1
E130112N10Rik,39.58733041956719,-5.491187090830691e-5,0.016118656878674233,0.9440898729149649,1
E130114P18Rik,166.0986565328274,2.1925817001441735e-4,0.010851349393003033,0.6540151010414168,1
E130119H09Rik,2.1339037029560672,9.226789714346661e-4,0.04678034359239382,0.511790049258903,1
E130201H02Rik,4.246968542090348,-0.0012161766268099427,0.042872059421420285,0.4346767189438928,1
E130215H24Rik,31.772356179019983,-2.0984691649174534e-4,0.02173489975194767,0.8405974864851069,1
E130218I03Rik,2.274736754270189,3.7123659379585135e-4,0.042105441411312804,0.7884037961895788,1
E130304I02Rik,6.511482917844457,-1.8965000370255962e-5,0.03625946868414346,0.9892111473723926,1
E130307A14Rik,534.9110028044432,7.625645289355492e-6,0.00534719356195336,0.9761177224775215,1
E130308A19Rik,730.0531300223105,-6.853408333358346e-4,0.01369725207388339,0.21999303227601022,1
E130309D02Rik,1094.612151577877,2.173628866481611e-4,0.0059255268088419955,0.43453884644240404,1
E130310I04Rik,2.5689357892436773,-2.0778502108932228e-4,0.04694709249379462,0.865827230654951,1
E130311K13Rik,442.21031501296903,-1.2062017802389382e-4,0.006879750211887799,0.6961180879625811,1
E130317F20Rik,255.4112125382247,-2.541156220160883e-4,0.00860372049922153,0.4919458915863739,1
E230013L22Rik,26.668680013824982,-0.002958527016741289,0.06314382250567706,0.1312750699156892,1
E230016K23Rik,20.696150592159146,-9.083721771666549e-4,0.03924142892646515,0.5436035431287711,1
E230016M11Rik,89.51812341775008,2.824894996800786e-4,0.014552168822699638,0.6775728138177872,1
E230025N22Rik,3.1543537581322654,0.0018647850535830107,0.05386199235883562,0.25029501726297115,1
E230029C05Rik,77.36942408364929,1.7315916468806558e-4,0.012553220046136267,0.7683855975853275,1
E2f2,86.81085828246016,-1.315618460928227e-4,0.010178516723017877,0.7784097724677582,1
E2f3,3453.079949332639,2.0392395136936402e-5,0.007773463593907545,0.9542833671820258,1
E2f5,558.0341260410676,1.816500803753608e-4,0.0065405898475312885,0.5351081873584894,1
E2f6,1512.1415983009495,4.847382253237839e-5,0.004569892721175645,0.8419611708725044,1
E2f7,15.858052191075538,-1.1129327363017565e-4,0.027761520431093634,0.9298663095168103,1
E2f8,12.376410054001889,0.001311286491742251,0.036569085574355786,0.3938359038602109,1
E330011O21Rik,29.585692176466214,7.278350406495969e-4,0.024330721328874854,0.516191418059928,1
E330013P04Rik,68.39993205167012,-4.248424946250957e-6,0.01947649863978093,0.9964202464029625,1
E330033B04Rik,363.39118821630814,-0.0017044110079764447,0.025308812686532175,0.11747003770743664,1
E330034G19Rik,1.3375622822325708,-8.725849880420193e-5,0.04596420289771956,0.9447287101365525,1
E430016F16Rik,5.218896964010148,-0.002083620846798226,0.04957085193183934,0.24516866780283314,1
E430018J23Rik,393.52128392349186,-1.7453112052133336e-5,0.006371992471947026,0.9524191598789175,1
E4f1,980.2383220988113,1.1910166722192843e-4,0.008150873934403013,0.7453606277431811,1
E530001F21Rik,29.15883200709852,9.721035373954939e-4,0.032068278088981036,0.488597665261933,1
E530011L22Rik,586.6423363985817,-1.1755663773313003e-4,0.008026440008718235,0.7446552622612022,1
Eaf1,1318.6304006666162,-2.2012335184910713e-4,0.005856542229659689,0.42709296536089053,1
Eaf2,37.644413472981476,-9.603755297186377e-4,0.028947519784549652,0.4607989069789307,1
Eapp,2581.4353078055065,1.2251516410914672e-4,0.004797315267312589,0.625436248572685,1
Ears2,740.7059120631615,1.3830505554278494e-4,0.007416800641322357,0.6755634624611138,1
Ebag9,1325.8511201749322,-3.264886028518201e-4,0.009586337935993321,0.4201977195255899,1
Ebf1,248.58626010455214,-8.661390080209778e-5,0.008971012948424848,0.8329395431686671,1
Ebf2,18.54974058542832,2.681566369054353e-4,0.03432670000832358,0.8477774566105115,1
Ebf3,41.26458327487337,1.392357542255629e-4,0.027338929450450116,0.9114569081155472,1
Ebf4,558.1709236304766,0.0010363955928035257,0.02020030834733897,0.2247875358210617,1
Ebi3,25.802023077564527,-0.0016196211527040579,0.03345860058159783,0.27141910029274485,1
Ebna1bp2,1472.118476006038,2.0487006026522352e-5,0.004711851246343531,0.9324839127371319,1
Ebp,663.4882405279137,-6.557530289434866e-4,0.012629429989308277,0.20228319342848144,1
Ebpl,508.3260777467389,1.0658050894878618e-5,0.008592489464755923,0.9785139103884539,1
Ecd,2313.0130817880495,-5.502984647154944e-5,0.004506464694773295,0.8217984994867651,1
Ece1,3049.8939239442025,7.927229425289806e-5,0.009122639812598976,0.8499071362300267,1
Ece2,22.129408123903584,-7.941708099162099e-4,0.025653033686352914,0.49917373372940516,1
Ecel1,471.35860048691643,2.629809307061211e-4,0.03857437888292366,0.8519647094010754,1
Ech1,1792.5351676604932,-8.022930117535902e-5,0.005172604542697552,0.7495553794527874,1
Echdc1,1706.668208061188,-1.7288332286005036e-4,0.0073091299402529035,0.5918398574193462,1
Echdc2,351.5927020518481,-7.752679979284261e-4,0.015607582881459772,0.22745943788796308,1
Echdc3,33.40210656946159,1.1104899155553943e-4,0.02196208199058907,0.9162481580109088,1
Echs1,2284.600655086457,-3.1252321568840875e-4,0.00787059508933483,0.354188452478596,1
Eci1,739.9861850982034,-1.3029911447281969e-4,0.007658671534795942,0.7034207540659908,1
Eci2,1680.4741550925662,7.276813544561958e-5,0.004752571487773523,0.7664143786873391,1
Eci3,76.49138782746087,-0.0034139865450132545,0.057375668496613415,0.12919590672934994,1
Ecm1,155.2706615806684,-1.5500840588114598e-4,0.012698821150939498,0.7954948195122375,1
Ecm2,936.7078767965512,-0.007385782120987482,0.07099216156627916,0.04040695931490041,1
Ecpas,14088.053758250402,-2.3957896424363153e-5,0.004881647478307487,0.9217216971871802,1
Ecrg4,935.8645792360811,-0.0017317988119781064,0.05292630531481044,0.2734303561467645,1
Ecscr,42.19334012459602,-2.3951589405262733e-4,0.017244625324269947,0.7723419905551467,1
Ecsit,1602.9483954347227,5.8668445404601535e-5,0.004198157689388702,0.8197675187042877,1
Ect2,77.62022721185716,-9.928918367888941e-4,0.02034855695424929,0.25234498564492724,1
Ect2l,45.93803596378299,-0.0015038606291451438,0.03800563833808249,0.3447400585025487,1
Eda,566.818909701684,0.0020527559759363385,0.028154453291605857,0.09677775006588107,1
Eda2r,23.452285090736016,-0.001986688288301259,0.03876679671979415,0.2355783126848908,1
Edar,18.250037257034176,-2.2856343351600772e-4,0.03410236885710803,0.8696693565191554,1
Edaradd,37.64987351810814,0.002276817325734044,0.04205251448187386,0.2057810753389244,1
Edc3,1608.3933933671126,0.0010638091006921252,0.0126257016264142,0.06125580987591477,1
Edem1,2010.2293169629547,-4.858068916568203e-4,0.008185009250026359,0.18152837656826892,1
Edem2,994.6735070248455,1.56318075304077e-4,0.0066062059987362885,0.5972188971867924,1
Edem3,6250.552682230288,-1.1145372107519241e-4,0.005818906603557186,0.6793264307883017,1
Edf1,2120.773783982455,1.1296392947423407e-4,0.010139319296823147,0.8091477669838281,1
Edil3,11968.347734178647,3.509265978777367e-5,0.012390540491553914,0.9526251701603052,1
Edn1,45.77359989791396,-0.0011446128161051667,0.027546691316646443,0.3531622335818338,1
Edn3,258.536698699691,-0.0032942323538465365,0.03544299026969465,0.05053655342941251,1
Ednra,391.24960947861194,2.224491728982892e-4,0.013607796220517054,0.7272397370913206,1
Ednrb,3701.223987649253,-2.9185483598198207e-4,0.009418582281913649,0.4680089763074751,1
Edrf1,3073.4715359688903,-1.6255526090171274e-4,0.006129873428716471,0.5611079448561551,1
Eea1,7055.591772995295,1.3910648480308186e-5,0.005854328698176673,0.9592093985817046,1
Eed,764.8978384760345,3.3703830724004754e-4,0.007941826003925016,0.3219789748985141,1
Eef1a1,76168.57144764865,6.898510672531614e-5,0.00537852159046612,0.7876098344515376,1
Eef1a2,53128.562067319406,1.647891133294705e-4,0.005068284909124353,0.523961078495627,1
Eef1akmt1,764.7132107197194,6.088964784835938e-5,0.006554608726681046,0.8385671996848816,1
Eef1akmt2,484.8430082128611,-4.4584201613764e-5,0.008377462414171675,0.907592767518288,1
Eef1akmt3,2.079952279512091,7.988996082720545e-4,0.04708696710153607,0.55621387252984,1
Eef1akmt4,18.966542967228296,-8.401422135568111e-4,0.026746476488700408,0.4907534874595553,1
Eef1aknmt,667.6165370545242,1.20821489147915e-4,0.005203902950464332,0.6351186846386194,1
Eef1b2,3771.804770805311,-1.2959097208789462e-4,0.005648950186798679,0.6248788395685296,1
Eef1d,3113.23543921608,-8.34132569689328e-6,0.007517031410623774,0.9806412337459088,1
Eef1e1,1009.7302344972295,9.76447537332931e-5,0.005202467732465771,0.6993897961078299,1
Eef1g,9580.997698697425,2.2116297364891228e-5,0.006127951383192333,0.9375942275206637,1
Eef2,54891.67927573339,1.7141900378172335e-4,0.0049204240486061855,0.5087102582551385,1
Eef2k,2437.6357792558592,-3.407727419295698e-4,0.007198254149527718,0.28772499863503986,1
Eef2kmt,191.09763020529786,-7.82453952839438e-5,0.010915784874981137,0.8783872717890223,1
Eefsec,1225.1522567246507,-7.815684436742345e-5,0.005988087672777802,0.7769075731884076,1
Eepd1,860.2523143285572,2.011132632928792e-4,0.014290870488209333,0.7665586919555116,1
Efcab1,594.7875811041106,-2.1731395498557425e-4,0.011381367659533664,0.6748338743082783,1
Efcab10,50.714143870895036,-9.83812355998603e-5,0.024044267993161735,0.9312210097385654,1
Efcab11,7.664280573411996,-0.0020102862089794206,0.04798440169118485,0.2580652947335026,1
Efcab12,170.29541929287925,7.302277719858944e-5,0.02034143809573587,0.9409503388920615,1
Efcab14,6085.811743174323,-0.001824489364644602,0.022403508634082005,0.06352357408483786,1
Efcab15,42.71581287555088,-0.0011594888843209342,0.02723151699753802,0.34047759050772586,1
Efcab2,1129.1197465171342,-8.141688073268557e-6,0.005095318286155312,0.9738003400608644,1
Efcab3,2.342405650879924,0.0010817360463291304,0.04987624650917872,0.4298493307441255,1
Efcab5,304.8167290846329,0.0032978030048839346,0.03391450643984647,0.04292857115024033,1
Efcab6,404.75539393342325,1.4230172767752588e-4,0.020324710140968403,0.8849186274380334,1
Efcab7,207.24827554566855,-3.9716219022050965e-4,0.014177223078051656,0.5319480457889656,1
Efcab8,15.075436608699937,2.6940266125710736e-4,0.034066743968026385,0.8467918234340159,1
Efcab9,49.61994584199596,1.3044707005649262e-5,0.016761274001216672,0.9872445181523035,1
Efcc1,325.51976289846135,-1.021620607946479e-4,0.008694843021832425,0.7960543737937298,1
Efemp1,522.8505001354226,-7.15933717851621e-4,0.017402496967722718,0.33903363556698723,1
Efemp2,612.9920088429438,-0.001267376191412878,0.023095803616999307,0.19881556894207428,1
Efhb,97.84215613781367,-0.0019232818996787035,0.04111519234964704,0.26282090794416807,1
Efhc1,126.19678005115374,-0.002821903387943077,0.049012305750785336,0.16512790547562448,1
Efhc2,232.24832137851232,1.0598052364401628e-4,0.0165401454745706,0.8949120680978401,1
Efhd2,5214.973048038033,5.887961112929476e-4,0.013299510689464259,0.28284791266309117,1
Efl1,1064.2407939267118,-8.440650018687649e-5,0.005328531372796314,0.7407549397621482,1
Efna1,207.60428403104106,-8.61557321320477e-4,0.017376573195932547,0.23371909512930358,1
Efna2,372.1263252078864,6.012010213944953e-4,0.011750100813025773,0.20999902814162097,1
Efna3,3329.3519703086617,-5.506042575122479e-6,0.008090011078265485,0.9881637690111745,1
Efna4,22.46461810005124,-2.97235494876171e-4,0.022911696170630234,0.7850655753560378,1
Efna5,1145.1260197940865,1.490385905727535e-4,0.019650220076911987,0.8755740429234271,1
Efnb1,759.1483141509922,3.5551269953646705e-4,0.01343671813599055,0.5554727144535767,1
Efnb2,3045.5304889798695,6.942646561945954e-4,0.026129183942504793,0.5634744513908169,1
Efnb3,7190.249650237889,-2.394685291290439e-4,0.009805221274735891,0.5780010463511569,1
Efr3a,13055.026157342108,4.0147549337227857e-4,0.00833216953086439,0.2593790045393954,1
Efr3b,23774.92338397392,-0.0021231191534777606,0.022475533436933474,0.04025292382525818,1
Efs,832.1654756665831,-7.187929924739042e-4,0.020764378984260253,0.4446232787831492,1
Eftud2,6393.641026114695,1.584581913983188e-4,0.004220816638195462,0.5670423013566296,1
Egf,76.97046143536312,-0.0016933791142493778,0.028859999260654315,0.1791404874813558,1
Egfem1,834.3266554320213,1.7887001852453317e-4,0.010775293072541499,0.7162572385612167,1
Egfl6,196.1834125524365,-6.821626589004658e-5,0.015286636785422083,0.9265678621475819,1
Egfl7,1078.9138535156758,-2.94959434703598e-4,0.00921304160037401,0.4519025297886083,1
Egfl8,41.82266729239588,3.0002724223576635e-4,0.016178216458568595,0.694763740147528,1
Egflam,200.09806680110827,3.418450198388732e-4,0.011064232428919856,0.47238195617666723,1
Egfr,1753.6314326406439,1.713691530552685e-5,0.007566999987800941,0.9604967863489926,1
Egln1,5071.513701233689,1.872736135726675e-4,0.00708375181309535,0.5487353451317079,1
Egln2,3472.9235704019047,9.709033096159515e-5,0.00916293812375795,0.8168824457693022,1
Egln3,355.2430492566857,5.926920836530287e-5,0.007205051690687551,0.856411046373287,1
Egr1,6673.810374410477,2.2705183012933122e-4,0.010122132427350381,0.6132262982204365,1
Egr2,219.38027575427625,9.38049396029805e-4,0.03062497465897457,0.49040967337123265,1
Egr4,1093.0194957272827,9.856139945949088e-5,0.012222416482822665,0.8646997001173033,1
Ehbp1,5608.245448093938,7.155556255079226e-5,0.004652360306537618,0.7699916819776436,1
Ehbp1l1,923.9168765276289,0.0017199436947547518,0.02706173448916736,0.1420427979276478,1
Ehd1,4947.6259179443805,-0.00145536841850268,0.024085769305097347,0.15675838849987783,1
Ehd2,463.39539479017435,-4.589828555040509e-4,0.01013311273845554,0.2722094241406383,1
Ehd3,10142.23405252956,1.5469991111424794e-4,0.007536019290512566,0.643266225977474,1
Ehd4,558.3531328049397,2.327205427293376e-4,0.01201735138769622,0.6720017855377018,1
Ehf,11.07602135047267,-0.0014568254420171682,0.04897285671073223,0.3487217175833473,1
Ehhadh,253.55434342383728,-5.22563396781898e-4,0.017775892475894152,0.5199295432715023,1
Ehmt1,3317.8635909449927,3.633212830262093e-5,0.004231781751842997,0.8856470011734183,1
Ehmt2,12390.04430082665,1.9412801470259706e-4,0.00677042095765216,0.5183042822136992,1
Ei24,4789.737676104704,5.0115748156490025e-5,0.005748806782648322,0.8515379450344682,1
Eid1,10836.458512067178,7.27109112560458e-5,0.006250990593891724,0.7993044815672062,1
Eid2,1510.7961160354828,-9.00943838232583e-5,0.006925375587498935,0.7735090572418188,1
Eid2b,1846.2546985229103,0.002598725132755742,0.02535552202537571,0.03219186927672917,1
Eid3,27.549415510505735,-0.0017907190571129702,0.035659719147461064,0.25107945874773685,1
Eif1,11675.648693523404,1.3538750053803276e-4,0.005827117315068867,0.6162789969288229,1
Eif1a,2805.5577563742268,-7.124885202212979e-5,0.005054335322123153,0.7743496560233831,1
Eif1ad,931.3127579887887,-1.8477734300757746e-4,0.005273954078252442,0.48321776751806395,1
Eif1ax,14575.347414806398,1.0148636059730169e-4,0.008241333708301527,0.7855806944083567,1
Eif1b,4243.153839855239,-3.4734545795796006e-4,0.009931793327069867,0.40624494640912334,1
Eif2a,2603.4125687275205,7.644483924155092e-5,0.006722400782687301,0.802214793190176,1
Eif2ak1,3932.0594286404817,-6.667693889290283e-5,0.00466109601732412,0.7848671248974695,1
Eif2ak3,2133.629559985621,6.418612222379853e-5,0.004480941640758565,0.7938730274466903,1
Eif2ak4,2209.8096522775236,-3.7601946710326284e-5,0.005326221311269388,0.8824100286922382,1
Eif2b1,1430.124340002928,-4.4644331338856297e-5,0.005245425230875894,0.859416349264406,1
Eif2b2,1085.2368076784594,1.5134308067184909e-5,0.004637783082119845,0.9500127518252383,1
Eif2b3,982.5692546814533,-2.636572844244615e-4,0.007132575900249199,0.3990853015868578,1
Eif2b4,1309.703974987797,-0.00012998176892473315,0.005388787129887447,0.6155935926799108,1
Eif2b5,3550.1979167505256,-3.301405604265342e-5,0.004741542477014102,0.8916739592873557,1
Eif2d,1462.1091170011725,2.642606497324277e-4,0.006596471444272493,0.375153283036722,1
Eif2s1,2723.882777399689,6.589698858466478e-5,0.007193644741884566,0.8401182250686047,1
Eif2s2,3229.6751395236392,5.6149206924728295e-5,0.007090558908159787,0.861797727737796,1
Eif2s3x,5905.035107806177,3.176923346545327e-5,0.00649334177179173,0.9149080180937271,1
Eif3a,9723.482073428206,-2.0744889432709987e-4,0.004249508031394334,0.4726326661354291,1
Eif3b,5990.916222038253,1.4545093644183469e-5,0.0043286554342245225,0.9529145921590743,1
Eif3c,11531.198888454603,6.987008502805971e-5,0.004609205564020113,0.7752695716949443,1
Eif3d,3381.80039219507,1.312050140045809e-4,0.005373658260421134,0.6119729136804342,1
Eif3e,4993.04479755373,-9.789152104429575e-6,0.008464426248786489,0.9799451808542406,1
Eif3f,5178.95502829638,1.3250000000088156e-4,0.00468648070714927,0.6006247872178877,1
Eif3g,2965.7692048324047,-1.0287319058729927e-4,0.006588840468413337,0.7299588670798396,1
Eif3h,4897.512571242717,2.5198545596621046e-4,0.005566316452398623,0.36555338639980295,1
Eif3i,3075.0293387800225,0.00043157915828030636,0.005903221884223422,0.1829367319641916,1
Eif3j1,1741.4984327547238,2.1576693087107923e-5,0.006865403997030954,0.945167500646939,1
Eif3k,2972.2996925987622,1.1914599360190652e-4,0.006588758650937875,0.6883595575708947,1
Eif3l,3529.3072035181067,2.3124747793924816e-5,0.004833342044657776,0.9242143225197258,1
Eif3m,3105.4605182899263,-1.2329946273632032e-4,0.0055270659432889524,0.6374531516384507,1
Eif4a1,13156.282195062864,5.414297857875223e-5,0.005088332728208961,0.8275271922030907,1
Eif4a2,30292.023859856778,6.986537843055199e-5,0.005669330004003464,0.7919713346092444,1
Eif4a3,2497.10998860862,-1.2073758544528901e-4,0.004754840170964866,0.6301608345374201,1
Eif4b,17499.04874801417,1.266034571491388e-4,0.004428454690139631,0.6224988302103138,1
Eif4e,8295.384737344584,1.8021963593766523e-4,0.007361611117709836,0.5780254901070616,1
Eif4e2,3015.9692892398125,3.668843076301075e-6,0.005592709447433991,0.9888542983896157,1
Eif4e3,2214.8996699887816,-9.403084042758493e-5,0.005829399605739751,0.7276547377687191,1
Eif4ebp1,67.04653443329006,-2.3081358381605882e-4,0.014825520818814704,0.7423464552362462,1
Eif4ebp2,1700.0927984327857,-1.5431020170987946e-6,0.00452859110428497,0.9949045508893315,1
Eif4ebp3,98.54905040255964,-3.6920216090649305e-4,0.014221253773489536,0.5665250558764132,1
Eif4enif1,5053.291056442517,4.007204934360066e-4,0.0055790557112591265,0.20421040853357986,1
Eif4g1,25218.728476969383,-3.587341509063009e-4,0.004861998828475314,0.24803688612604366,1
Eif4g2,41136.06505776493,-6.515500664456159e-5,0.005005699951768508,0.7922253725685716,1
Eif4g3,17048.73496031874,-2.76403531564372e-4,0.006821666552483741,0.36426979282265903,1
Eif4h,14277.609047273034,2.413035937158077e-5,0.004204201431314344,0.9242500985480923,1
Eif5,15588.902826443538,3.721893824719761e-5,0.005465667231084436,0.8854738566322328,1
Eif5a,11446.317335905907,-2.357082644046612e-5,0.004622224599251183,0.9222895034744703,1
Eif5a2,5817.1945477006275,-4.1328470339578734e-4,0.011236779342312432,0.3804962157272124,1
Eif5b,5368.848544122857,-1.355550447662792e-4,0.004838159025476802,0.592121861608654,1
Eif6,1667.1079240476336,-1.1183169692769735e-4,0.01013045142037071,0.8108911623867794,1
Eipr1,1721.7026733499333,1.5777589366354567e-4,0.006939733264919671,0.6091123436542114,1
Elac1,2447.111226750637,-2.808485237531235e-4,0.006649611167848516,0.35068186116976174,1
Elac2,1852.6535254628416,1.2168502166628637e-4,0.00424695166332748,0.646587938937504,1
Elapor1,3296.2204131550284,6.465713798509288e-4,0.01060987593179958,0.14713001436298517,1
Elapor2,2622.642685991128,0.0014976701534118045,0.021900459664810138,0.10666819245073086,1
Elavl1,11354.11507043265,1.0434084256554844e-4,0.006005658338121673,0.7052553931648022,1
Elavl2,11036.116888104974,-4.8714181465983066e-4,0.01268549403746018,0.36035252099172177,1
Elavl3,15173.298587411597,4.430571990895891e-5,0.0055670233931187025,0.865533849463403,1
Elavl4,4548.809809693515,0.0018152892203682827,0.024078110711257223,0.08228943736251985,1
Eldr,1.7976198778474364,-2.5738005037923803e-4,0.04421043923011441,0.8460415998016726,1
Elf1,580.0084230234849,-5.797070700324218e-4,0.013161922916476061,0.2853483340861211,1
Elf2,2984.3758331011104,-2.812787126784743e-4,0.00545434227915573,0.322314453823652,1
Elf3,3.530901921155912,1.4033842581982382e-4,0.038209414498949976,0.9203931137173761,1
Elf4,99.45464885281375,-8.678367886793474e-5,0.011074757310132318,0.8672080362066097,1
Elf5,83.88583150510605,0.002830688607521401,0.04062370419168642,0.12150222147088005,1
Elfn1,1666.8728433724793,1.9957969295820568e-4,0.010345588609555869,0.6683913007171975,1
Elfn2,17945.785031665207,2.1246001213453568e-4,0.007443496789511381,0.5129517475100877,1
Elk1,4210.479309865078,4.15718577315508e-4,0.011803167690105393,0.4055005964296533,1
Elk3,406.32677657797245,9.106016372462335e-6,0.006984843319897197,0.9772447938420575,1
Elk4,3387.7854815769447,1.101183514816309e-4,0.0054189131635033715,0.669949266270853,1
Ell,1242.1589071731094,2.5001966802003033e-4,0.007474272109520389,0.440386322810943,1
Ell2,2005.0877971673945,2.4266221024731773e-4,0.008504462937251637,0.5082147741455754,1
Ell3,3.341292119757787,-7.356920868667074e-4,0.04611514363650622,0.5904856545445056,1
Elmo1,2743.890239300826,0.0010960175141406386,0.01951995550007919,0.1780765809243925,1
Elmo2,9177.691660025377,6.747734107238242e-5,0.006999420763677957,0.8318587022035431,1
Elmod1,12394.947554528902,1.553672331872911e-4,0.009413819232584933,0.7145113072542644,1
Elmod2,1062.323472006521,-2.7183180836072015e-4,0.00992277796006729,0.5276810077808264,1
Elmod3,1078.199976164966,9.620551125591552e-5,0.005311364329570139,0.7061488255190601,1
Eln,360.0140442870165,-0.0019707199520648125,0.03259821820876151,0.170451170737337,1
Eloa,3826.699798661395,1.9271017324101844e-4,0.005657998918090507,0.4756392244753926,1
Elob,2238.5971305639277,6.792105518772101e-5,0.005879756842664885,0.8029126092965825,1
Eloc,5682.007062348924,2.6456448038115176e-5,0.008358501809197852,0.9450540804629342,1
Elof1,1194.2204034620615,5.294094329635207e-7,0.00852246343048966,0.9989233594606145,1
Elovl1,427.39533931392657,-0.004534872079530888,0.044700389263746476,0.04263013833227199,1
Elovl2,1644.9638458194877,5.057283761327383e-4,0.012219043586920027,0.3174837668017577,1
Elovl4,5444.979856733781,-4.6956828800162327e-4,0.010427389812544034,0.2739709624102533,1
Elovl5,4630.015467622018,5.046786164030814e-4,0.010130590546824171,0.22788996249787394,1
Elovl6,5124.677115747715,6.409287445910086e-5,0.0056387020328293016,0.8081183278245998,1
Elp1,6466.499115416187,2.4002731766302796e-4,0.00606350591067977,0.39740213515649736,1
Elp2,5862.826130761102,-8.73525360472624e-6,0.004508333139336831,0.9711925200273753,1
Elp3,5112.6454506053715,5.269307952568137e-5,0.005417964402962243,0.8375460747688016,1
Elp4,2608.7760717542747,-1.068206881377119e-6,0.007883165608592662,0.997640266764802,1
Elp5,2390.1198076662963,2.0793587985790989e-4,0.005005823585639159,0.43592813278039977,1
Elp6,406.4046971983699,1.2542167792262645e-5,0.008075835659887776,0.9729873609720001,1
Emb,1605.2106668927934,-0.00258597255825224,0.029863366012752014,0.058413444615864306,1
Emc10,5850.893147137041,-1.3355836137239946e-4,0.00718566013594019,0.67715019591294,1
Emc2,3849.4057222836236,1.7650506831192445e-4,0.008836338741431334,0.6528636125202012,1
Emc3,3197.5236159709675,5.686577377948778e-4,0.00847635239821139,0.13943096255635934,1
Emc4,2917.5085035899233,9.90176832972357e-5,0.005634348645603469,0.7074709167982688,1
Emc6,1332.5786106278567,-1.0820334365020005e-4,0.006440086221636321,0.7107784635180604,1
Emc7,3869.9785312411263,-9.132283817967124e-6,0.0046395156269953865,0.9698124621846272,1
Emc8,3875.1170011055306,-2.4265367249747325e-4,0.005625518090500798,0.381527091327528,1
Emc9,474.908895398433,-5.5715860258143696e-5,0.00965699906705798,0.9009682002541436,1
Emcn,213.99923810515043,-1.472795091359973e-4,0.00967898200957937,0.7375539505171854,1
Emd,1332.8736063678737,-4.87028246907105e-5,0.007062947388290895,0.87965232877928,1
Eme1,5.53534244135106,0.003615830114529796,0.06406200783947452,0.11124955171012003,1
Eme2,1216.3004459720053,5.6524589970712145e-5,0.006211199168196531,0.8427796854790398,1
Emg1,938.1077959939727,-3.4976099996267794e-4,0.009063961657823751,0.35761879703035643,1
Emid1,194.59496407587895,3.217041117313166e-4,0.015623566169632338,0.6599690955057306,1
Emilin1,94.12538101895315,-0.0010954704841182308,0.026785662546954737,0.3616114896715705,1
Emilin3,6.784956709117111,-1.665568840420349e-5,0.03697075126565157,0.9905329660910148,1
Eml1,2859.55016309716,2.572102144346971e-4,0.00793778259263664,0.45098834609279576,1
Eml2,10252.81294935869,-1.3581482427277894e-4,0.007418257501845093,0.6813717982036713,1
Eml3,540.6776058487814,-2.771466624398457e-4,0.007859207613556423,0.41117246642296307,1
Eml4,3546.546074330415,1.840274544979618e-4,0.007010308695165913,0.5523275168240322,1
Eml5,5216.388066248838,-2.782490929453203e-4,0.008637553425831909,0.45011066243713643,1
Eml6,2453.449340851348,-5.823005181540344e-5,0.00471240398653531,0.8110983645345813,1
Emp1,139.58754808576694,-0.0015570858533628092,0.02825524709530537,0.2076678172505161,1
Emp2,1356.3702996632362,3.7919043696375897e-4,0.00902485049198486,0.3153369251666536,1
Emp3,28.029071726046652,-5.47785101455095e-4,0.022965710188243383,0.6104921180079463,1
Emsy,4892.899409981234,2.8843573480083875e-4,0.009340471664622088,0.46971973186842647,1
Emx1,454.02956413390456,-2.7835958894913745e-4,0.015061487414860904,0.694118928431405,1
Emx2,1106.3047383258631,-1.308445778608674e-5,0.010049307345604998,0.9777601867418252,1
Emx2os,441.1076669867535,3.823629446442807e-4,0.019950537966551107,0.6868737694178622,1
En1,2.749294966165008,-4.227795339010748e-4,0.04343275029972925,0.7568290338619905,1
En2,30.966574437131214,-0.0031129045155338835,0.04987586251697316,0.14212069500673732,1
Enah,21464.79773368035,-2.2375827775075337e-5,0.005005490258719086,0.927533264967396,1
Enc1,63918.080726613385,7.929019396784921e-5,0.008782613745931343,0.8435752609037148,1
Endod1,7634.447574951803,-0.0015590710613323682,0.01623479696638967,0.038486043809290764,1
Endog,390.75550365103504,-3.140685396879434e-5,0.01002218911917412,0.9464440545397493,1
Endou,25.37749811093183,-3.7533749414772003e-4,0.02339314961464503,0.7344094681091844,1
